x,y
-2.38205814361572,8.10434436798096
-2.16621112823486,7.92110776901245
-1.95217704772949,7.73564147949219
-1.73771190643311,7.54994201660156
-1.4936351776123,7.33757877349854
-1.30362987518311,7.17157125473022
-1.12769412994385,7.03336238861084
-0.903403282165527,6.87718534469604
-0.633580207824707,6.6989803314209
-0.397975921630859,6.54295635223389
-0.128776550292969,6.36458492279053
0.106535911560059,6.2084059715271
0.340814590454102,6.05169296264648
0.574362754821777,5.89084053039551
0.756473541259766,5.7353253364563
0.889825820922852,5.59223318099976
1.01102638244629,5.4047679901123
1.11643314361572,5.1775951385498
1.22088146209717,4.91642427444458
1.32348108291626,4.65440702438354
1.42638683319092,4.39229917526245
1.52439498901367,4.1342339515686
1.59267234802246,3.91457319259644
1.62746906280518,3.68205094337463
1.63543939590454,3.47353386878967
1.63303184509277,3.1133918762207
1.62892866134644,2.74968647956848
1.62547492980957,2.42639970779419
1.61612176895142,2.06466436386108
1.60941028594971,1.74713349342346
1.59045124053955,1.47576701641083
1.5426459312439,1.17630517482758
1.52834129333496,0.81856781244278
1.52300500869751,0.455950498580933
1.51328992843628,0.136537432670593
1.49641561508179,-0.185037523508072
1.48144626617432,-0.507575333118439
1.46768188476562,-0.829778671264648
1.45413064956665,-1.11163473129272
1.44547080993652,-1.35382843017578
1.4354133605957,-1.63643491268158
1.4268798828125,-1.89192736148834
1.40421915054321,-2.11781430244446
1.36718940734863,-2.31734538078308
1.31262969970703,-2.48253583908081
1.2013373374939,-2.71108222007751
1.04549980163574,-2.99292469024658
0.908328056335449,-3.24052214622498
0.756234169006348,-3.51480793952942
0.635945320129395,-3.71691656112671
0.492265701293945,-3.91401171684265
0.33464241027832,-4.07706689834595
0.175517082214355,-4.18578195571899
-0.0317344665527344,-4.28511142730713
-0.245471000671387,-4.33891344070435
-0.480389595031738,-4.37877130508423
-0.720396041870117,-4.41309547424316
-0.956083297729492,-4.4446849822998
-1.19541454315186,-4.47279977798462
-1.39352607727051,-4.48626852035522
-1.5870189666748,-4.48450565338135
-1.77261543273926,-4.46656084060669
-1.97743988037109,-4.41660070419312
-2.15436363220215,-4.34377527236938
-2.35824966430664,-4.22207546234131
-2.5627613067627,-4.09276294708252
-2.78015804290771,-3.9523458480835
-2.94717216491699,-3.84409737586975
-3.10069847106934,-3.72739386558533
-3.26018333435059,-3.58525943756104
-3.38217544555664,-3.44730114936829
-3.52035522460938,-3.21757960319519
-3.64241600036621,-3.00948715209961
-3.76513576507568,-2.80142641067505
-3.88961029052734,-2.59238433837891
-4.03276062011719,-2.35080242156982
-4.10746192932129,-2.18194723129272
-4.15453338623047,-2.01285004615784
-4.19614028930664,-1.8007675409317
-4.25248336791992,-1.44604623317719
-4.29057312011719,-1.2286651134491
-4.34369468688965,-0.976816236972809
-4.45369338989258,-0.643055737018585
-4.57022285461426,-0.298095017671585
-4.68026924133301,0.0262137614190578
-4.77545928955078,0.266941547393799
-4.92987632751465,0.573974549770355
-5.09284973144531,0.873298168182373
-5.19021701812744,1.03746449947357
-5.3174991607666,1.20798695087433
-5.45209121704102,1.37304019927979
-5.60657787322998,1.52915811538696
-5.79313850402832,1.68277680873871
-5.98129844665527,1.83434796333313
-6.39361381530762,2.16261887550354
-6.9982213973999,2.63599872589111
-7.60639572143555,3.10403490066528
-7.83072662353516,3.27679109573364
-8.02374649047852,3.42351627349854
-8.24873542785645,3.5944504737854
-8.44147872924805,3.7407238483429
-8.64586067199707,3.88858723640442
-8.82305335998535,3.99756264686584
-9.07028007507324,4.09672832489014
-9.40589714050293,4.2012619972229
-9.63754653930664,4.27300214767456
-9.94357299804688,4.36944150924683
-10.2886352539062,4.47791290283203
-10.5901947021484,4.56399297714233
-10.8402404785156,4.60560655593872
-10.9895553588867,4.60078477859497
-11.254487991333,4.54878568649292
-11.4825267791748,4.48990774154663
-11.717716217041,4.42922019958496
-11.9914436340332,4.35871744155884
-12.2656898498535,4.28827285766602
-12.5781288146973,4.20662307739258
-12.7975521087646,4.15079498291016
-13.0733299255371,4.07177448272705
-13.3033447265625,3.97915053367615
-13.5517196655273,3.82769632339478
-13.7577095031738,3.68225431442261
-13.9314155578613,3.51156640052795
-14.16162109375,3.24022102355957
-14.3722686767578,2.99556231498718
-14.6095886230469,2.71960973739624
-14.8188705444336,2.47520899772644
-15.0001068115234,2.23896360397339
-15.0841102600098,2.0900444984436
-15.1505470275879,1.94259214401245
-15.220890045166,1.70813047885895
-15.2867889404297,1.47766244411469
-15.3535671234131,1.2443106174469
-15.4186744689941,1.01603353023529
-15.466381072998,0.819751441478729
-15.499324798584,0.560600936412811
-15.5092124938965,0.410783410072327
-15.4805393218994,0.16391658782959
-15.4103965759277,-0.187840461730957
-15.3352642059326,-0.543205440044403
-15.2706718444824,-0.845871150493622
-15.1987648010254,-1.12373471260071
-15.084545135498,-1.41335916519165
-14.961353302002,-1.70944559574127
-14.8683967590332,-1.93390142917633
-14.7683734893799,-2.19321775436401
-14.6772003173828,-2.41965866088867
-14.6085014343262,-2.57986783981323
-14.4950866699219,-2.77818822860718
-14.3395004272461,-3.00683999061584
-14.1820030212402,-3.24010562896729
-14.0219192504883,-3.47347855567932
-13.8424987792969,-3.74293923377991
-13.7082595825195,-3.94535231590271
-13.5738754272461,-4.14743709564209
-13.4183692932129,-4.38384342193604
-13.2820129394531,-4.58450412750244
-13.1240386962891,-4.81867790222168
-12.9674739837646,-5.05422258377075
-12.8065223693848,-5.28515005111694
-12.6690444946289,-5.48403596878052
-12.4905204772949,-5.74073028564453
-12.3666286468506,-5.93779277801514
-12.2317810058594,-6.16947937011719
-12.0911159515381,-6.41441679000854
-11.950927734375,-6.65943717956543
-11.8113079071045,-6.9045090675354
-11.6849555969238,-7.15031862258911
-11.5517082214355,-7.39795684814453
-11.4256000518799,-7.64532327651978
-11.2964611053467,-7.89584684371948
-11.1699485778809,-8.14515495300293
-11.0475921630859,-8.38344192504883
-10.9386711120605,-8.5918607711792
-10.8220520019531,-8.78915309906006
-10.6740341186523,-9.02690029144287
-10.5467567443848,-9.23110198974609
-10.409553527832,-9.46738910675049
-10.2694454193115,-9.70825290679932
-10.1525745391846,-9.91021823883057
-10.0378532409668,-10.101336479187
-9.88856506347656,-10.3083505630493
-9.71778869628906,-10.5245199203491
-9.54537200927734,-10.7438077926636
-9.37299728393555,-10.9628429412842
-9.19991683959961,-11.1823720932007
-9.05153465270996,-11.3703260421753
-8.85326766967773,-11.6216440200806
-8.70569229125977,-11.8103256225586
-8.51525115966797,-12.0549535751343
-8.37336540222168,-12.2450084686279
-8.19763946533203,-12.5079689025879
-8.07002639770508,-12.7090883255005
-7.91822624206543,-12.9463405609131
-7.76169586181641,-13.1815624237061
-7.60343933105469,-13.4150075912476
-7.44439697265625,-13.6520471572876
-7.265380859375,-13.9220418930054
-7.10843849182129,-14.1597948074341
-6.95162868499756,-14.3960447311401
-6.77299213409424,-14.6662750244141
-6.61745548248291,-14.9027433395386
-6.43855667114258,-15.1712789535522
-6.28273105621338,-15.4073028564453
-6.1262674331665,-15.642481803894
-5.95195865631104,-15.902440071106
-5.81930065155029,-16.1015796661377
-5.66054439544678,-16.3755550384521
-5.51986885070801,-16.6138095855713
-5.37443065643311,-16.854455947876
-5.2322416305542,-17.0906066894531
-5.08969879150391,-17.326789855957
-4.94635486602783,-17.5629081726074
-4.80317401885986,-17.7942066192627
-4.68007755279541,-17.9931926727295
-4.53460216522217,-18.2190113067627
-4.38720417022705,-18.4404201507568
-4.26909732818604,-18.6385898590088
-4.13321208953857,-18.8691635131836
-4.00186634063721,-19.0846004486084
-3.88134479522705,-19.2817192077637
-3.74090480804443,-19.5115871429443
-3.61923122406006,-19.7099800109863
-3.47740459442139,-19.9415855407715
-3.33817291259766,-20.1680278778076
-3.21610832214355,-20.3589820861816
-3.06736087799072,-20.5900707244873
-2.92209720611572,-20.8200721740723
-2.79886150360107,-21.0227813720703
-2.65591144561768,-21.2496147155762
-2.52937793731689,-21.4465065002441
-2.3920726776123,-21.6758708953857
-2.26694869995117,-21.9232635498047
-2.15762996673584,-22.1378688812256
-2.0299129486084,-22.3889064788818
-1.92034530639648,-22.6045627593994
-1.80599403381348,-22.8301486968994
-1.6982307434082,-23.0188617706299
-1.56825637817383,-23.2068977355957
-1.39929008483887,-23.4284210205078
-1.22413158416748,-23.6520938873291
-1.04787921905518,-23.8744850158691
-0.872397422790527,-24.0981197357178
-0.697360992431641,-24.3212795257568
-0.521603584289551,-24.5444087982178
-0.348716735839844,-24.7687644958496
-0.176576614379883,-24.9930381774902
0.0264806747436523,-25.2449417114258
0.206700325012207,-25.4616718292236
0.414473533630371,-25.7096862792969
0.59674072265625,-25.925895690918
0.778076171875,-26.1428737640381
0.96137809753418,-26.3581466674805
1.14256858825684,-26.5690898895264
1.30069017410278,-26.7517356872559
1.47483253479004,-26.9290599822998
1.63577604293823,-27.0612106323242
1.86417579650879,-27.183614730835
2.08919763565063,-27.2709655761719
2.35238695144653,-27.3748302459717
2.61564970016479,-27.4774971008301
2.87844753265381,-27.5801620483398
3.10399627685547,-27.6664695739746
3.36313104629517,-27.7686405181885
3.58002233505249,-27.8491649627686
3.77772521972656,-27.8969459533691
3.99043655395508,-27.9324645996094
4.26267004013062,-27.9771270751953
4.53989744186401,-28.0218772888184
4.7534351348877,-28.0546340942383
4.96203804016113,-28.0786437988281
5.11746978759766,-28.0861015319824
5.28470134735107,-28.0698013305664
5.43283748626709,-28.0275535583496
5.64502716064453,-27.9452056884766
5.8888578414917,-27.8219757080078
6.13749027252197,-27.6952877044678
6.37729835510254,-27.5731296539307
6.5720853805542,-27.4654655456543
6.72982788085938,-27.3599319458008
6.89532947540283,-27.2113933563232
7.07291698455811,-27.0085105895996
7.27851676940918,-26.7665576934814
7.4599437713623,-26.5551204681396
7.63872623443604,-26.344202041626
7.76900005340576,-26.1965274810791
7.93080806732178,-26.0706462860107
8.12104892730713,-25.9712677001953
8.35477256774902,-25.8888072967529
8.61404037475586,-25.8184909820557
8.88042545318604,-25.7519950866699
9.11015033721924,-25.6947288513184
9.34661197662354,-25.6361503601074
9.53492832183838,-25.5834121704102
9.74558353424072,-25.4965057373047
9.93912506103516,-25.3965263366699
10.1651935577393,-25.2647037506104
10.3832406997681,-25.1259460449219
10.590446472168,-24.9912948608398
10.7724161148071,-24.8632869720459
10.9370346069336,-24.7639389038086
11.0800409317017,-24.7117881774902
11.2310256958008,-24.6617431640625
11.3924102783203,-24.6168632507324
11.6047687530518,-24.5616226196289
11.7958059310913,-24.5104484558105
11.9682550430298,-24.4502754211426
12.1044025421143,-24.4216747283936
12.2587909698486,-24.4207820892334
12.3917684555054,-24.429817199707
12.5813798904419,-24.4483127593994
12.7572650909424,-24.4737243652344
12.9498348236084,-24.5348014831543
13.0805807113647,-24.5741748809814
13.228289604187,-24.6536026000977
13.3586578369141,-24.7745838165283
13.523533821106,-24.9373893737793
13.7010116577148,-25.113899230957
13.9352951049805,-25.2955913543701
14.1471281051636,-25.4426441192627
14.3601608276367,-25.5733165740967
14.513692855835,-25.6912212371826
14.7112655639648,-25.8443851470947
14.9241313934326,-26.0167388916016
15.1419706344604,-26.1770706176758
15.3685464859009,-26.3354606628418
15.5859632492065,-26.4916973114014
15.7640981674194,-26.6245441436768
15.9035472869873,-26.7655029296875
16.0475692749023,-26.9643707275391
16.1754913330078,-27.1616725921631
16.320068359375,-27.4045753479004
16.4953117370605,-27.6690330505371
16.6314125061035,-27.8707695007324
16.7679595947266,-28.0721473693848
16.9268207550049,-28.3073062896729
17.0869903564453,-28.541524887085
17.2241249084473,-28.7422256469727
17.3820495605469,-28.9723567962646
17.5201950073242,-29.1689853668213
17.6508026123047,-29.3388977050781
17.8341674804688,-29.5551929473877
18.0184669494629,-29.7698974609375
18.1970100402832,-29.9793815612793
18.3528366088867,-30.1564903259277
18.5079879760742,-30.3045520782471
18.7164268493652,-30.4716300964355
18.9550132751465,-30.6206684112549
19.1951370239258,-30.7705383300781
19.4357223510742,-30.9193229675293
19.6658630371094,-31.0636692047119
19.8401832580566,-31.1665058135986
20.0372772216797,-31.2697887420654
20.2884063720703,-31.3583164215088
20.5611190795898,-31.4271812438965
20.7961120605469,-31.4861087799072
21.0701293945312,-31.5576362609863
21.3352813720703,-31.6244564056396
21.565803527832,-31.6809577941895
21.7542495727539,-31.7140998840332
21.9867782592773,-31.7340087890625
22.2277183532715,-31.7492752075195
22.5081787109375,-31.766658782959
22.8642845153809,-31.789192199707
23.0703468322754,-31.8040523529053
23.2926139831543,-31.8083419799805
23.5342292785645,-31.810131072998
23.7733268737793,-31.8163948059082
24.0143394470215,-31.8197555541992
24.2390556335449,-31.826229095459
24.4363441467285,-31.8311290740967
24.7076187133789,-31.7973918914795
24.9434394836426,-31.7538833618164
25.1800327301025,-31.7088756561279
25.4167652130127,-31.6636924743652
25.6536884307861,-31.6194725036621
25.9297561645508,-31.5671615600586
26.1665000915527,-31.5221004486084
26.4033622741699,-31.476770401001
26.71897315979,-31.4164371490479
27.034460067749,-31.3558540344238
27.3895168304443,-31.2884559631348
27.6763954162598,-31.2338809967041
27.9500617980957,-31.197639465332
28.3074836730957,-31.1612567901611
28.6273193359375,-31.1275844573975
28.946647644043,-31.0947532653809
29.2653522491455,-31.0629501342773
29.6263484954834,-31.0273857116699
29.9469661712646,-30.9984245300293
30.2679710388184,-30.969274520874
30.5885925292969,-30.9412517547607
30.9092464447021,-30.9097480773926
31.1984252929688,-30.8785934448242
31.4513206481934,-30.8361473083496
31.6729049682617,-30.7786540985107
31.9025611877441,-30.7138633728027
32.1736526489258,-30.6333084106445
32.3869400024414,-30.5684814453125
32.577880859375,-30.5056266784668
32.7841033935547,-30.4347858428955
33.0143585205078,-30.3052406311035
33.2529296875,-30.1551036834717
33.4913558959961,-30.0038719177246
33.6956787109375,-29.8753108978271
33.9160308837891,-29.7366523742676
34.1027450561523,-29.6135425567627
34.2715072631836,-29.483850479126
34.4603958129883,-29.290901184082
34.6539306640625,-29.0870666503906
34.8481521606445,-28.8824272155762
35.040168762207,-28.6787281036377
35.1992645263672,-28.5069808959961
35.3246002197266,-28.3377494812012
35.4190216064453,-28.1627902984619
35.4953994750977,-27.9637279510498
35.5712585449219,-27.6929168701172
35.6553039550781,-27.3809337615967
35.7179489135742,-27.1472949981689
35.7799987792969,-26.9133472442627
35.8519439697266,-26.6406192779541
35.9137649536133,-26.4068470001221
35.9757385253906,-26.1728286743164
36.0478820800781,-25.9003849029541
36.1092147827148,-25.666482925415
36.1710586547852,-25.4328136444092
36.2352752685547,-25.1834030151367
36.2781372070312,-24.9887390136719
36.3133544921875,-24.7711582183838
36.357795715332,-24.4122352600098
36.3979873657227,-24.0879592895508
36.4241409301758,-23.7955417633057
36.4224319458008,-23.5516300201416
36.3569030761719,-23.2373523712158
36.28271484375,-23.0076904296875
36.1997756958008,-22.7390727996826
36.1337738037109,-22.5258960723877
36.0604019165039,-22.3026332855225
35.9954681396484,-22.1250438690186
35.9155349731445,-21.9615154266357
35.7989158630371,-21.7977752685547
35.647876739502,-21.6371002197266
35.4714469909668,-21.4769477844238
35.2877922058105,-21.3174724578857
35.0769729614258,-21.1310005187988
34.8963241577148,-20.9723148345947
34.719913482666,-20.815013885498
34.5385932922363,-20.6596298217773
34.3863067626953,-20.5385456085205
34.1717338562012,-20.402307510376
33.9587059020996,-20.2911701202393
33.7295227050781,-20.165491104126
33.552318572998,-20.0721645355225
33.3791694641113,-19.9882278442383
33.173641204834,-19.9098834991455
32.8852882385254,-19.8511524200439
32.5690650939941,-19.8458709716797
32.2545890808105,-19.8501300811768
32.0008392333984,-19.8727035522461
31.7736167907715,-19.9321041107178
31.6091365814209,-20.0062141418457
31.4051780700684,-20.1538047790527
31.2263469696045,-20.3547115325928
31.0792999267578,-20.5472431182861
30.9117965698242,-20.7678356170654
30.7773189544678,-20.9246559143066
30.5958251953125,-21.1116733551025
30.397216796875,-21.3134098052979
30.2276840209961,-21.48659324646
30.0297584533691,-21.6886291503906
29.8599319458008,-21.8620624542236
29.6791725158691,-22.0440940856934
29.5407657623291,-22.1682147979736
29.3728580474854,-22.2795753479004
29.1901187896729,-22.3823051452637
28.8978710174561,-22.5129241943359
28.6754951477051,-22.6066703796387
28.4151077270508,-22.7198524475098
28.1942119598389,-22.818042755127
27.9736251831055,-22.9190082550049
27.7162094116211,-23.0369262695312
27.4674186706543,-23.1500949859619
27.2545108795166,-23.2397117614746
27.0576686859131,-23.3048458099365
26.7879791259766,-23.3731670379639
26.5518646240234,-23.4325160980225
26.2787761688232,-23.5041790008545
26.0440444946289,-23.5659370422363
25.8089256286621,-23.6245994567871
25.4579753875732,-23.7163772583008
25.2405471801758,-23.7749309539795
25.0470962524414,-23.8225536346436
24.8407173156738,-23.856351852417
24.6134262084961,-23.8539619445801
24.429874420166,-23.8235702514648
24.2217674255371,-23.7505569458008
23.9685440063477,-23.6344566345215
23.7470664978027,-23.5373229980469
23.4516143798828,-23.4067211151123
23.1706809997559,-23.2805461883545
22.9087104797363,-23.1451015472412
22.7291221618652,-23.0318355560303
22.5573921203613,-22.8836154937744
22.4087409973145,-22.7059650421143
22.2421760559082,-22.4768257141113
22.0522499084473,-22.2150077819824
21.9106407165527,-22.0184020996094
21.7423400878906,-21.7796001434326
21.6022758483887,-21.5565395355225
21.4906997680664,-21.3239192962646
21.3904762268066,-20.9900970458984
21.309139251709,-20.7188129425049
21.2275161743164,-20.4475269317627
21.1569938659668,-20.2156028747559
21.0833969116211,-19.9697132110596
21.0348510742188,-19.7809524536133
21.0050888061523,-19.5977954864502
20.9881362915039,-19.3838005065918
20.975040435791,-19.1057262420654
20.9550666809082,-18.8229007720947
20.935188293457,-18.5405426025391
20.9104919433594,-18.1782569885254
20.8881988525391,-17.8550090789795
20.8676719665527,-17.5330047607422
20.8471336364746,-17.2103576660156
20.8327445983887,-16.9679222106934
20.8155860900879,-16.6858005523682
20.7973518371582,-16.4031143188477
20.7826309204102,-16.1610507965088
20.7665901184082,-15.881311416626
20.7520866394043,-15.5586271286011
20.7367858886719,-15.2353229522705
20.7206687927246,-14.9490776062012
20.6889610290527,-14.7124938964844
20.6100082397461,-14.4219608306885
20.4850234985352,-14.1240930557251
20.3813018798828,-13.8679180145264
20.2901916503906,-13.6713771820068
20.1994476318359,-13.5085878372192
20.1035079956055,-13.3678350448608
20.0044555664062,-13.2468042373657
19.879524230957,-13.1287879943848
19.6635055541992,-13.0005159378052
19.4458885192871,-12.9008903503418
19.2234992980957,-12.8045425415039
19.0001640319824,-12.7083578109741
18.7791557312012,-12.6094799041748
18.5463485717773,-12.505407333374
18.3718223571777,-12.4339761734009
18.1829795837402,-12.376805305481
18.010196685791,-12.346830368042
17.7503700256348,-12.3337602615356
17.510139465332,-12.3449764251709
17.1463317871094,-12.3643827438354
16.7838745117188,-12.3814764022827
16.4259185791016,-12.3940143585205
16.218318939209,-12.4024877548218
16.0002880096436,-12.402156829834
15.7587966918945,-12.406644821167
15.5161666870117,-12.4130544662476
15.2734394073486,-12.4183359146118
15.0515213012695,-12.4222431182861
14.8546237945557,-12.4188823699951
14.6057548522949,-12.3959903717041
14.3681354522705,-12.3716611862183
14.1265830993652,-12.3452491760254
13.8859958648682,-12.3197107315063
13.6325187683105,-12.292085647583
13.437593460083,-12.2677116394043
13.1999092102051,-12.2115440368652
12.9325046539307,-12.1200389862061
12.6654987335205,-12.0250787734985
12.3983592987061,-11.931303024292
12.1309261322021,-11.8373899459839
11.8635559082031,-11.7439212799072
11.5961933135986,-11.6503038406372
11.3289260864258,-11.5566186904907
11.1198444366455,-11.4830303192139
10.9071884155273,-11.3967342376709
10.7578639984131,-11.3113393783569
10.5630264282227,-11.1774101257324
10.3399658203125,-11.0106077194214
10.1211719512939,-10.8358631134033
9.89562606811523,-10.664192199707
9.69223022460938,-10.5064888000488
9.49604797363281,-10.3501377105713
9.37378692626953,-10.229585647583
9.22083854675293,-10.0208873748779
9.09859561920166,-9.78358459472656
8.98277759552002,-9.52672004699707
8.86489486694336,-9.26870441436768
8.75978660583496,-9.03581142425537
8.67536354064941,-8.82511043548584
8.61981391906738,-8.65546131134033
8.58059978485107,-8.4556770324707
8.57057952880859,-8.24341869354248
8.60798454284668,-7.88746643066406
8.65386581420898,-7.52758264541626
8.68513107299805,-7.28626775741577
8.72615432739258,-6.96525955200195
8.76745986938477,-6.64394426345825
8.80862522125244,-6.32257223129272
8.84518623352051,-6.02981615066528
8.88025856018066,-5.70861196517944
8.91643810272217,-5.38719081878662
8.94601631164551,-5.14713144302368
8.98121547698975,-4.78528261184692
9.01326560974121,-4.46655941009521
9.03999614715576,-4.17552900314331
9.06777191162109,-3.81230235099792
9.09592628479004,-3.449143409729
9.12369155883789,-3.08593058586121
9.14253711700439,-2.84422063827515
9.16252136230469,-2.60210847854614
9.19104480743408,-2.26252555847168
9.20157337188721,-2.04060173034668
9.21545028686523,-1.75868260860443
9.22700023651123,-1.44117391109467
9.24080085754395,-1.0827888250351
9.2539701461792,-0.845857858657837
9.26921081542969,-0.602164387702942
9.28365039825439,-0.360419631004333
9.29885864257812,-0.118067100644112
9.3119478225708,0.0988696664571762
9.32151222229004,0.253090053796768
9.32741355895996,0.337206780910492
9.33082485198975,0.368791103363037
9.33104038238525,0.367764919996262
9.33037757873535,0.367348521947861
9.33075618743896,0.367992371320724
9.33039474487305,0.367431312799454
9.33081340789795,0.367901474237442
9.33044528961182,0.368209928274155
9.33078575134277,0.368191957473755
9.33054447174072,0.368271738290787
9.33060741424561,0.368380397558212
9.33069515228271,0.368481695652008
9.33041000366211,0.368247330188751
9.33061695098877,0.368495970964432
9.33051013946533,0.368456989526749
9.33063793182373,0.368511736392975
9.3305835723877,0.368582338094711
9.33055400848389,0.368616044521332
9.33057403564453,0.368670970201492
9.33065128326416,0.368706703186035
9.33064842224121,0.368799299001694
9.33062648773193,0.368864476680756
9.33059120178223,0.368887633085251
9.33064556121826,0.36895152926445
